40892,41451,40413,39845,39148,38480,0
40812,41503,40461,39884,39178,38500,0
40854,41430,40436,39884,39190,38512,0
41059,41303,40362,39841,39172,38504,0
41246,41307,40339,39817,39154,38494,0
41276,41392,40377,39829,39153,38483,0
41199,41392,40384,39837,39156,38486,0
41179,41344,40361,39825,39151,38482,0
41208,41313,40340,39808,39137,38471,0
41277,41307,40331,39800,39128,38466,0
41021,41406,40380,39818,39134,38466,0
40970,41438,40410,39844,39152,38476,0
41184,41372,40381,39843,39156,38484,0
41242,41329,40353,39821,39146,38477,0
41225,41305,40331,39802,39131,38467,0
41195,41256,40296,39777,39112,38455,0
41107,41236,40284,39760,39095,38443,0
41035,41357,40313,39773,39097,38442,0
41126,41393,40354,39803,39120,38455,0
41287,41352,40353,39811,39129,38465,0
41341,41294,40322,39794,39128,38463,0
41301,41270,40296,39777,39114,38459,0
41207,41288,40299,39768,39105,38455,0
41107,41334,40329,39780,39109,38455,0
41016,41411,40376,39813,39130,38470,0
41033,41423,40404,39841,39148,38485,0
41285,41346,40374,39834,39154,38492,0
41646,41277,40331,39812,39146,38481,0
41689,41287,40315,39793,39132,38475,0
41554,41389,40362,39813,39138,38475,0
41138,41449,40410,39842,39154,38482,0
40808,41483,40450,39878,39178,38501,0
40774,41442,40444,39886,39193,38513,0
40897,41397,40420,39877,39194,38516,0
41028,41372,40397,39860,39186,38515,0
41083,41348,40372,39841,39174,38507,0
41137,41351,40362,39830,39163,38501,0
41244,41365,40370,39834,39161,38496,0
41302,41407,40393,39847,39169,38501,0
41190,41398,40396,39851,39171,38502,0
41139,41348,40369,39838,39163,38495,0
41197,41301,40342,39818,39150,38484,0
41171,41349,40355,39817,39145,38482,0
41142,41382,40370,39821,39145,38482,0
41192,41348,40360,39818,39141,38480,0
41267,41322,40342,39806,39135,38474,0
41286,41290,40319,39789,39122,38466,0
41170,41255,40293,39767,39099,38454,0
41054,41243,40279,39750,39083,38436,0
41070,41285,40299,39760,39084,38432,0
41098,41348,40331,39784,39100,38437,0
41524,41309,40330,39793,39112,38451,0
41793,41300,40322,39790,39116,38454,0
41363,41323,40323,39783,39109,38448,0
40881,41311,40326,39781,39105,38445,0
40784,41362,40338,39796,39114,38453,0
40960,41378,40367,39817,39135,38468,0
41240,41257,40306,39794,39128,38469,0
41263,41211,40257,39760,39106,38455,0
41094,41331,40317,39775,39108,38456,0
41031,41409,40383,39818,39132,38472,0
41075,41405,40402,39842,39156,38491,0
41135,41351,40369,39834,39161,38498,0
41208,41364,40374,39833,39164,38502,0
41298,41377,40384,39838,39165,38504,0
41259,41368,40379,39837,39161,38501,0
41180,41413,40405,39850,39168,38507,0
41213,41407,40413,39858,39173,38508,0
41199,41350,40377,39840,39165,38506,0
41240,41343,40359,39827,39156,38497,0
41013,41394,40384,39834,39154,38490,0
41010,41346,40368,39829,39150,38485,0
41241,41308,40342,39814,39142,38478,0
41230,41327,40352,39810,39136,38472,0
41100,41445,40402,39840,39150,38479,0
41060,41461,40426,39862,39169,38492,0
41372,41338,40376,39847,39170,38496,0
41428,41294,40333,39816,39149,38485,0
41196,41272,40300,39783,39120,38465,0
41027,41283,40304,39773,39105,38451,0
40915,41318,40325,39782,39107,38449,0
40907,41376,40360,39806,39125,38459,0
40928,41409,40388,39832,39145,38473,0
40999,41380,40381,39839,39157,38485,0
41102,41322,40354,39820,39149,38487,0
41294,41233,40298,39784,39127,38476,0
41359,41235,40277,39760,39105,38462,0
41314,41306,40299,39764,39096,38452,0
41196,41355,40340,39788,39110,38457,0
41155,41395,40376,39819,39131,38470,0
41242,41398,40392,39840,39153,38482,0
41300,41398,40398,39854,39166,38494,0
41354,41317,40356,39828,39159,38492,0
41385,41293,40334,39808,39143,38486,0
41210,41366,40366,39816,39142,38486,0
40993,41414,40406,39844,39156,38491,0
40916,41443,40420,39861,39174,38500,0
41001,41438,40428,39874,39185,38514,0
41089,41424,40425,39876,39191,38516,0
41125,41367,40392,39860,39186,38511,0
41175,41339,40365,39839,39170,38503,0
41196,41365,40371,39834,39164,38499,0
41144,41358,40378,39836,39163,38495,0
41048,41386,40392,39843,39161,38492,0
41087,41370,40378,39839,39161,38490,0
41159,41267,40318,39804,39141,38479,0
41158,41277,40300,39781,39117,38464,0
41194,41340,40330,39794,39123,38464,0
41237,41361,40358,39812,39132,38466,0
41283,41341,40358,39817,39139,38473,0
41244,41354,40356,39817,39140,38472,0
41127,41339,40346,39812,39136,38467,0
40946,41307,40327,39793,39125,38467,0
41101,41264,40298,39780,39113,38460,0
41306,41291,40312,39775,39108,38457,0
41203,41353,40352,39795,39117,38462,0
41105,41378,40366,39810,39125,38465,0
41115,41300,40331,39799,39122,38468,0
41184,41228,40281,39767,39103,38457,0
41270,41226,40267,39752,39089,38444,0
41219,41294,40303,39765,39094,38444,0
41111,41362,40346,39792,39109,38448,0
41114,41408,40388,39828,39138,38468,0
41152,41406,40398,39845,39157,38485,0
41117,41408,40405,39852,39167,38495,0
41103,41406,40401,39856,39174,38504,0
41165,41389,40397,39858,39181,38512,0
41139,41387,40397,39856,39180,38511,0
41142,41410,40401,39855,39178,38511,0
41101,41406,40396,39853,39179,38511,0
41050,41406,40398,39853,39175,38506,0
40966,41432,40415,39868,39184,38511,0
40901,41406,40412,39868,39184,38512,0
41104,41328,40368,39844,39174,38511,0
41246,41368,40378,39844,39171,38508,0
41236,41420,40400,39852,39177,38509,0
41250,41368,40378,39843,39167,38501,0
41184,41253,40306,39797,39137,38480,0
41148,41325,40325,39795,39128,38470,0
41110,41413,40384,39827,39145,38481,0
41089,41401,40394,39838,39154,38488,0
41169,41317,40336,39809,39140,38481,0
41275,41319,40332,39800,39134,38478,0
41556,41298,40328,39794,39130,38475,0
41834,41273,40305,39780,39121,38471,0
41506,41297,40302,39766,39104,38456,0
40949,41351,40333,39781,39106,38452,0
40879,41353,40350,39802,39121,38461,0
41019,41330,40344,39803,39128,38469,0
41112,41284,40320,39792,39123,38469,0
41063,41298,40319,39785,39121,38468,0
41005,41334,40333,39791,39121,38468,0
41237,41335,40345,39804,39133,38475,0
41413,41333,40346,39806,39134,38482,0
41484,41301,40330,39800,39133,38480,0
41362,41316,40332,39797,39127,38478,0
41273,41321,40333,39796,39124,38473,0
41210,41352,40353,39809,39131,38478,0
41213,41388,40377,39825,39146,38482,0
40888,41448,40413,39850,39160,38492,0
40785,41422,40416,39862,39174,38502,0
41353,41333,40374,39848,39172,38504,0
41850,41272,40328,39816,39157,38497,0
41852,41249,40290,39782,39129,38476,0
41423,41302,40305,39772,39109,38457,0
40872,41431,40381,39813,39125,38461,0
40606,41528,40466,39877,39165,38484,0
40662,41526,40498,39917,39208,38517,0
40890,41458,40469,39920,39222,38533,0
41027,41307,40369,39859,39191,38518,0
40851,41247,40305,39802,39149,38493,0
40930,41276,40297,39780,39123,38471,0
41169,41332,40328,39793,39124,38467,0
41316,41342,40346,39807,39129,38470,0
41370,41323,40337,39804,39130,38468,0
41170,41300,40322,39792,39123,38462,0
41050,41280,40300,39772,39108,38453,0
41041,41288,40301,39770,39103,38451,0
41078,41323,40322,39779,39106,38451,0
41085,41342,40341,39795,39116,38458,0
41185,41318,40338,39799,39117,38462,0
41394,41310,40337,39800,39123,38456,0
41338,41301,40336,39801,39124,38462,0
41106,41328,40314,39785,39117,38457,0
40943,41336,40329,39790,39120,38462,0
40916,41364,40351,39808,39130,38468,0
41227,41370,40368,39828,39148,38487,0
41627,41328,40352,39826,39154,38495,0
41578,41311,40336,39814,39146,38486,0
41168,41365,40358,39816,39145,38484,0
40896,41395,40390,39834,39156,38494,0
40931,41411,40400,39846,39165,38504,0
41044,41402,40404,39860,39182,38514,0
41149,41398,40402,39858,39182,38517,0
41218,41401,40405,39862,39186,38520,0
41222,41390,40401,39856,39179,38516,0
41280,41344,40373,39842,39169,38513,0
41378,41333,40365,39834,39161,38502,0
41390,41354,40366,39826,39154,38489,0
41273,41362,40364,39822,39148,38484,0
41138,41402,40390,39834,39150,38484,0
41188,41416,40402,39851,39163,38492,0
41256,41392,40396,39852,39168,38494,0
41236,41316,40354,39826,39154,38490,0
41168,41320,40342,39811,39140,38477,0
41134,41340,40345,39806,39132,38470,0
41183,41322,40330,39798,39126,38465,0
41223,41298,40313,39787,39118,38461,0
41205,41291,40308,39780,39109,38452,0
41107,41302,40314,39782,39108,38451,0
41058,41338,40336,39796,39115,38457,0
41018,41334,40342,39803,39124,38464,0
40987,41328,40334,39798,39123,38463,0
41017,41331,40331,39802,39130,38467,0
41048,41355,40351,39812,39137,38472,0
41141,41323,40341,39806,39137,38479,0
41252,41298,40329,39798,39135,38481,0
41308,41298,40325,39793,39125,38477,0
41245,41290,40317,39788,39119,38472,0
41121,41324,40330,39790,39118,38466,0
41010,41392,40374,39816,39132,38472,0
40888,41453,40419,39854,39158,38487,0
40912,41422,40416,39865,39174,38500,0
41029,41408,40413,39871,39185,38512,0
41167,41383,40403,39864,39187,38515,0
41189,41353,40378,39850,39178,38509,0
41139,41305,40344,39820,39156,38496,0
41108,41316,40341,39812,39145,38484,0
41033,41430,40398,39840,39160,38493,0
41085,41431,40418,39859,39175,38503,0
41202,41393,40401,39861,39178,38508,0
41202,41377,40385,39853,39173,38503,0
41012,41408,40394,39853,39174,38505,0
40933,41366,40380,39846,39169,38501,0
41119,41361,40379,39844,39166,38501,0
41208,41322,40358,39830,39162,38494,0
41226,41357,40359,39824,39155,38494,0
41265,41290,40322,39800,39138,38479,0
41255,41286,40307,39783,39121,38466,0
41217,41318,40321,39782,39116,38462,0
41217,41307,40321,39784,39111,38459,0
41197,41340,40343,39797,39121,38462,0
41173,41348,40347,39803,39121,38464,0
41201,41332,40345,39805,39128,38470,0
41275,41261,40314,39787,39116,38460,0
41362,41255,40294,39770,39106,38458,0
41367,41275,40293,39768,39101,38447,0
41357,41286,40299,39767,39099,38445,0
41219,41393,40363,39804,39121,38459,0
41011,41442,40406,39846,39149,38477,0
41118,41409,40413,39865,39172,38501,0
41328,41357,40384,39854,39178,38511,0
41382,41313,40350,39832,39168,38505,0
41377,41243,40296,39793,39141,38489,0
41350,41280,40296,39779,39125,38476,0
41162,41381,40332,39794,39126,38474,0
40840,41543,40452,39866,39169,38495,0
40698,41544,40488,39912,39206,38523,0
40825,41403,40428,39895,39209,38530,0
41008,41370,40393,39870,39201,38530,0
41148,41378,40391,39857,39192,38528,0
41290,41296,40330,39817,39166,38512,0
41382,41216,40282,39775,39127,38484,0
41357,41282,40293,39768,39108,38467,0
41262,41355,40335,39787,39109,38456,0
41158,41405,40380,39817,39127,38460,0
41213,41467,40431,39864,39161,38484,0
41365,41349,40383,39851,39165,38493,0
41254,41260,40313,39803,39140,38480,0
40994,41287,40308,39782,39116,38460,0
40847,41375,40358,39806,39123,38461,0
40894,41370,40364,39817,39132,38466,0
41032,41347,40354,39817,39137,38471,0
41164,41315,40336,39806,39134,38471,0
41320,41276,40308,39790,39124,38465,0
41386,41277,40300,39779,39114,38459,0
41363,41260,40289,39768,39102,38452,0
41272,41270,40290,39765,39096,38443,0
41222,41237,40273,39753,39092,38441,0
41011,41296,40307,39767,39096,38442,0
40872,41388,40359,39806,39123,38460,0
41140,41358,40365,39824,39142,38478,0
41491,41282,40323,39808,39140,38480,0
41378,41333,40336,39806,39137,38482,0
41121,41368,40357,39816,39142,38486,0
41087,41397,40384,39834,39156,38495,0
41206,41378,40391,39845,39166,38505,0
41254,41370,40394,39848,39173,38509,0
41275,41389,40399,39855,39181,38516,0
41203,41428,40424,39867,39188,38522,0
41119,41423,40422,39870,39193,38526,0
41129,41356,40386,39852,39185,38519,0
40994,41358,40373,39836,39170,38509,0
40822,41381,40381,39837,39162,38502,0
40955,41403,40402,39854,39168,38503,0
41193,41397,40407,39861,39178,38511,0
41609,41342,40381,39848,39172,38504,0
41855,41320,40360,39833,39165,38500,0
41155,41369,40359,39818,39144,38481,0
40609,41380,40366,39815,39136,38468,0
40785,41300,40333,39804,39130,38467,0
41038,41263,40300,39784,39117,38459,0
41177,41327,40325,39791,39116,38457,0
41244,41381,40365,39813,39130,38463,0
41195,41354,40361,39817,39134,38467,0
41138,41354,40367,39822,39141,38474,0
41137,41370,40369,39828,39146,38477,0
41148,41315,40341,39812,39139,38474,0
41282,41234,40285,39779,39116,38461,0
41334,41260,40286,39765,39103,38452,0
41250,41327,40320,39779,39106,38451,0
41233,41299,40318,39784,39109,38455,0
41270,41288,40316,39785,39113,38458,0
41306,41265,40306,39780,39111,38457,0
41336,41288,40302,39774,39109,38456,0
41292,41295,40304,39775,39108,38456,0
41183,41389,40358,39806,39126,38463,0
41014,41447,40410,39849,39154,38485,0
41017,41417,40414,39866,39174,38503,0
41116,41352,40381,39854,39175,38510,0
41204,41386,40387,39853,39181,38513,0
41128,41438,40426,39873,39192,38523,0
41171,41417,40417,39876,39197,38527,0
41274,41267,40337,39829,39172,38511,0
41259,41289,40313,39800,39148,38494,0
41146,41376,40359,39810,39143,38490,0
41031,41480,40431,39857,39168,38502,0
40970,41496,40460,39888,39188,38516,0
41017,41445,40449,39893,39199,38527,0
41169,41313,40376,39855,39182,38516,0
41252,41249,40318,39808,39151,38495,0
41169,41292,40306,39782,39122,38468,0
41096,41358,40345,39798,39123,38465,0
41058,41397,40379,39824,39137,38470,0
41091,41412,40397,39841,39152,38479,0
41130,41366,40380,39839,39155,38484,0
41200,41332,40358,39825,39148,38482,0
41192,41321,40347,39813,39141,38479,0
41074,41332,40336,39802,39133,38473,0
41034,41275,40308,39783,39118,38461,0
41114,41257,40282,39768,39106,38455,0
41149,41300,40301,39772,39103,38449,0
41058,41374,40348,39802,39120,38460,0
40963,41429,40396,39840,39145,38477,0
40947,41404,40401,39853,39164,38496,0
41170,41324,40363,39841,39168,38503,0
41330,41254,40311,39806,39152,38494,0
41506,41248,40299,39789,39133,38483,0
41420,41332,40327,39793,39130,38478,0
41108,41392,40366,39814,39139,38482,0
41040,41392,40381,39835,39153,38494,0
41322,41357,40379,39841,39168,38507,0
41591,41343,40371,39838,39162,38506,0
41421,41358,40371,39831,39158,38505,0
41090,41310,40339,39809,39143,38488,0
41017,41362,40365,39819,39140,38485,0
41023,41425,40401,39844,39156,38496,0
40971,41415,40409,39856,39168,38498,0
40941,41401,40403,39860,39175,38505,0
41211,41322,40361,39838,39167,38497,0
41426,41312,40335,39813,39148,38485,0
41341,41374,40347,39812,39141,38479,0
41241,41412,40389,39834,39152,38483,0
41226,41351,40366,39826,39145,38478,0
41188,41320,40341,39811,39140,38474,0
41186,41293,40322,39797,39127,38468,0
41232,41277,40306,39780,39114,38456,0
41261,41266,40297,39770,39102,38445,0
41235,41297,40320,39779,39107,38450,0
41129,41386,40359,39804,39121,38459,0
41005,41427,40391,39831,39141,38470,0
41029,41372,40375,39831,39148,38480,0
41234,41236,40300,39791,39131,38472,0
41280,41207,40258,39755,39101,38454,0
41196,41276,40281,39756,39092,38445,0
41052,41339,40325,39781,39104,38450,0
41008,41391,40372,39818,39130,38469,0
41056,41385,40356,39821,39144,38478,0
41104,41372,40373,39833,39156,38491,0
41110,41347,40359,39829,39154,38494,0
41092,41341,40354,39821,39152,38496,0
41040,41358,40366,39826,39155,38497,0
41073,41391,40389,39842,39165,38506,0
41135,41385,40393,39848,39169,38510,0
41201,41382,40401,39855,39175,38515,0
41145,41382,40389,39848,39169,38511,0
41101,41385,40390,39847,39170,38506,0
41048,41321,40353,39826,39157,38498,0
41036,41314,40336,39810,39143,38485,0
41105,41380,40373,39827,39149,38487,0
41179,41368,40374,39832,39153,38486,0
41176,41374,40381,39836,39156,38487,0
41222,41361,40374,39834,39154,38489,0
41332,41324,40354,39824,39148,38484,0
41316,41351,40361,39821,39148,38484,0
41154,41360,40365,39820,39143,38479,0
41140,41362,40361,39821,39143,38478,0
41210,41303,40328,39804,39133,38473,0
41233,41304,40323,39798,39127,38470,0
41235,41340,40336,39800,39126,38469,0
41209,41327,40338,39802,39126,38466,0
41179,41313,40328,39800,39128,38468,0
41185,41299,40328,39796,39127,38473,0
41196,41348,40348,39804,39131,38475,0
41180,41333,40344,39803,39132,38476,0
41136,41296,40325,39793,39127,38474,0
41181,41300,40316,39785,39116,38468,0
41213,41312,40325,39789,39118,38469,0
41195,41283,40312,39786,39114,38467,0
41208,41269,40302,39778,39110,38462,0
41198,41377,40356,39805,39124,38464,0
41150,41431,40409,39846,39154,38486,0
41139,41371,40394,39849,39164,38496,0
41166,41385,40397,39853,39173,38506,0
41238,41430,40411,39864,39183,38514,0
41167,41422,40415,39867,39187,38518,0
41004,41430,40423,39876,39192,38521,0
40973,41418,40419,39876,39196,38526,0
41073,41353,40384,39855,39185,38520,0
41277,41266,40324,39815,39157,38502,0
41278,41264,40309,39791,39137,38484,0
41112,41396,40373,39819,39143,38483,0
40994,41450,40419,39855,39164,38495,0
40983,41425,40425,39872,39180,38505,0
40908,41398,40405,39865,39180,38510,0
40928,41386,40389,39854,39177,38506,0
41092,41389,40390,39854,39179,38510,0
41182,41347,40366,39840,39170,38503,0
41217,41293,40333,39816,39153,38493,0
41245,41267,40302,39790,39130,38476,0
41206,41307,40311,39787,39122,38466,0
41259,41313,40326,39791,39121,38464,0
41530,41303,40337,39804,39129,38470,0
41586,41309,40325,39798,39129,38473,0
41261,41342,40335,39797,39126,38468,0
41018,41353,40348,39804,39129,38468,0
40898,41377,40366,39817,39138,38477,0
40982,41346,40363,39819,39142,38482,0
41123,41277,40324,39800,39132,38479,0
41100,41337,40338,39800,39130,38477,0
41089,41341,40347,39808,39136,38485,0
41148,41352,40354,39813,39138,38484,0
41232,41363,40368,39825,39146,38492,0
41227,41370,40381,39836,39154,38495,0
41300,41364,40377,39838,39160,38498,0
41310,41322,40357,39828,39155,38495,0
41162,41337,40354,39817,39148,38491,0
41054,41418,40390,39840,39160,38496,0
41127,41461,40432,39875,39184,38508,0
41310,41417,40425,39880,39194,38521,0
41413,41340,40380,39853,39184,38517,0
41433,41348,40372,39840,39171,38508,0
41664,41339,40365,39834,39166,38506,0
41489,41340,40343,39816,39152,38494,0
40943,41393,40367,39818,39144,38483,0
40463,41468,40426,39855,39161,38490,0
40545,41390,40402,39860,39172,38498,0
40896,41264,40322,39816,39154,38492,0
41093,41218,40273,39775,39123,38474,0
41352,41222,40262,39753,39102,38461,0
41455,41300,40305,39766,39103,38458,0
41401,41350,40347,39795,39111,38459,0
41361,41356,40349,39801,39121,38464,0
41280,41332,40345,39802,39123,38467,0
41205,41346,40352,39809,39125,38470,0
41175,41336,40349,39809,39129,38467,0
41126,41305,40330,39799,39126,38465,0
40958,41335,40337,39801,39124,38464,0
40975,41316,40339,39802,39125,38464,0
41127,41250,40298,39781,39116,38461,0
41226,41214,40260,39754,39098,38451,0
41278,41213,40251,39743,39085,38440,0
41268,41259,40274,39746,39085,38438,0
41150,41376,40338,39785,39103,38448,0
40975,41414,40390,39827,39133,38470,0
41040,41371,40381,39840,39153,38487,0
41603,41284,40332,39820,39152,38493,0
41731,41346,40349,39821,39153,38496,0
41260,41450,40410,39850,39166,38505,0
40949,41440,40422,39868,39178,38509,0
40974,41398,40406,39869,39188,38519,0
41034,41372,40387,39861,39188,38520,0
41066,41381,40398,39860,39185,38522,0
41120,41390,40391,39852,39185,38520,0
41122,41391,40395,39852,39181,38520,0
41169,41400,40400,39856,39181,38518,0
41262,41412,40416,39868,39185,38521,0
41288,41362,40390,39853,39175,38514,0
41244,41312,40352,39827,39158,38495,0
41208,41331,40355,39817,39148,38485,0
41105,41388,40386,39834,39154,38486,0
40982,41393,40386,39838,39155,38486,0
40902,41374,40381,39839,39158,38488,0
41169,41323,40352,39824,39149,38485,0
41129,41348,40355,39819,39142,38478,0
40915,41367,40364,39818,39144,38479,0
40970,41320,40349,39814,39140,38476,0
41127,41315,40339,39806,39136,38475,0
41193,41257,40296,39781,39120,38464,0
41109,41278,40299,39774,39110,38461,0
41150,41323,40317,39784,39114,38460,0
41184,41359,40350,39809,39132,38470,0
41233,41337,40351,39811,39136,38477,0
41486,41297,40335,39806,39138,38484,0
41398,41329,40345,39812,39141,38489,0
41098,41369,40354,39811,39138,38484,0
41139,41341,40358,39818,39137,38485,0
41038,41347,40364,39822,39143,38488,0
40925,41343,40357,39819,39143,38483,0
40951,41369,40367,39825,39150,38485,0
41119,41339,40360,39827,39154,38491,0
41208,41356,40364,39828,39155,38490,0
41129,41416,40401,39851,39168,38502,0
41071,41465,40444,39880,39188,38515,0
41152,41409,40427,39881,39197,38523,0
41303,41292,40356,39840,39177,38514,0
41356,41294,40336,39814,39156,38499,0
41293,41368,40360,39824,39154,38495,0
41147,41395,40381,39838,39156,38494,0
41191,41416,40401,39851,39168,38505,0
41273,41374,40381,39849,39170,38504,0
41309,41316,40346,39826,39159,38495,0
41258,41263,40310,39797,39138,38483,0
41256,41320,40327,39797,39131,38475,0
41088,41406,40380,39822,39143,38484,0
40995,41409,40404,39845,39158,38494,0
41211,41322,40360,39827,39149,38489,0
41362,41234,40301,39788,39130,38480,0
41310,41279,40297,39771,39108,38464,0
41155,41363,40342,39793,39117,38459,0
41029,41403,40380,39820,39133,38467,0
40974,41394,40390,39838,39148,38478,0
41038,41331,40356,39827,39148,38482,0
41275,41246,40307,39798,39135,38477,0
41376,41251,40296,39775,39118,38466,0
41229,41293,40301,39776,39111,38460,0
41069,41365,40346,39798,39124,38469,0
41056,41406,40386,39833,39147,38485,0
41078,41401,40396,39850,39164,38500,0
41131,41353,40376,39845,39170,38506,0
41155,41330,40363,39835,39167,38504,0
41097,41391,40389,39847,39173,38508,0
41143,41370,40379,39849,39178,38515,0
41172,41362,40372,39841,39171,38510,0
41184,41387,40389,39850,39178,38517,0
41209,41365,40383,39845,39175,38517,0
41189,41353,40379,39842,39173,38515,0
41174,41353,40372,39834,39161,38506,0
41134,41414,40388,39844,39166,38509,0
41031,41404,40411,39855,39173,38512,0
40985,41374,40390,39848,39171,38508,0
41132,41328,40357,39827,39156,38502,0
41176,41315,40341,39813,39145,38491,0
41080,41341,40353,39814,39138,38485,0
41073,41350,40363,39819,39140,38483,0
41191,41326,40351,39816,39138,38482,0
41273,41327,40351,39815,39139,38482,0
41257,41324,40351,39813,39132,38477,0
41198,41322,40338,39806,39128,38473,0
41200,41286,40319,39792,39119,38466,0
41203,41276,40307,39781,39108,38454,0
